@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning,RawPruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Permutation,Decrement,Increment,[weight],[color],[contents],~[weight],~[color],~[contents],Same:weight,Different:color,DecrementPattern:weight,Same:color,Same:contents,Different:contents,IncrementPattern:weight,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
ROWS_ONLY,Pruning,3,3,Same,0.578556,0.134826
ROWS_ONLY,Pruning,3,4,Averaged,0.52024,0.124966
COLS_ONLY,RawDistances,1,2,[weight],0.570325,0.131915
COLS_ONLY,RawDistances,1,3,Increment,0.435484,0.135234
COLS_ONLY,RawDistances,1,4,Decrement,0.335807,0.144678
COLS_ONLY,RawDistances,1,5,Permutation,0.266366,0.072453
COLS_ONLY,RawDistances,1,6,Same,0.238304,0.076577
COLS_ONLY,RawDistances,1,7,Averaged,0.207048,0.067251
ROWS_ONLY,Pruning,1,2,Increment,0.646697,0.139066
ROWS_ONLY,Pruning,1,3,Decrement,0.496599,0.199622
ROWS_ONLY,Pruning,1,4,Permutation,0.369558,0.101763
ROWS_ONLY,Pruning,1,5,Same,0.324997,0.124068
ROWS_ONLY,Pruning,1,6,Averaged,0.26419,0.111094
ROWS_ONLY,RawPruning,1,2,Decrement,0.588435,0.142332
ROWS_ONLY,RawPruning,1,3,Permutation,0.430291,0.07837
ROWS_ONLY,RawPruning,1,4,Same,0.361259,0.091103
ROWS_ONLY,RawPruning,1,5,Averaged,0.296571,0.0739
BOTH,RawDistances,5,2,Averaged,0.73062,0.071952
COLS_ONLY,Pruning,1,2,Decrement,0.664193,0.146991
COLS_ONLY,Pruning,1,3,Permutation,0.402451,0.109856
COLS_ONLY,Pruning,1,4,Same,0.389601,0.117663
COLS_ONLY,Pruning,1,5,Averaged,0.323333,0.112498
ROWS_ONLY,ClusterDiff,1,2,[weight],0.659571,0.142229
ROWS_ONLY,ClusterDiff,1,3,Increment,0.403994,0.175464
ROWS_ONLY,ClusterDiff,1,4,Decrement,0.44094,0.198938
ROWS_ONLY,ClusterDiff,1,5,Permutation,0.316995,0.104507
ROWS_ONLY,ClusterDiff,1,6,Same,0.267271,0.120305
ROWS_ONLY,ClusterDiff,1,7,Averaged,0.224476,0.097005
BOTH,ClusterDiff,1,6,Averaged,0.279048,0.121442
BOTH,ClusterDiff,1,5,Same,0.339064,0.135095
BOTH,ClusterDiff,1,4,Permutation,0.385252,0.115778
BOTH,ClusterDiff,1,3,Decrement,0.513915,0.210156
BOTH,ClusterDiff,1,2,Increment,0.665899,0.144027
ROWS_ONLY,RawDistances,1,9,Averaged,0.194571,0.065122
ROWS_ONLY,RawDistances,1,8,Same,0.220694,0.07094
ROWS_ONLY,RawDistances,1,7,Permutation,0.229281,0.068589
ROWS_ONLY,RawDistances,1,6,Decrement,0.280148,0.122162
ROWS_ONLY,RawDistances,1,5,Increment,0.338326,0.141841
ROWS_ONLY,RawDistances,1,4,[weight],0.387575,0.131801
ROWS_ONLY,RawDistances,1,3,[color],0.417504,0.072061
ROWS_ONLY,RawDistances,1,2,[contents],0.599868,0.076364
BOTH,ClusterDiff,2,5,Averaged,0.42873,0.147227
BOTH,ClusterDiff,2,4,Same,0.500153,0.141169
BOTH,ClusterDiff,2,3,Permutation,0.518431,0.137894
BOTH,ClusterDiff,2,2,Decrement,0.750519,0.155409
BOTH,RawDistances,4,4,Averaged,0.50553,0.097279
BOTH,RawDistances,4,3,Same,0.595821,0.093788
BOTH,RawDistances,4,2,Permutation,0.71026,0.078323
ROWS_ONLY,RawPruning,4,3,Averaged,0.56599,0.078685
ROWS_ONLY,RawPruning,4,2,Same,0.730077,0.074531
COLS_ONLY,ClusterDiff,3,5,Averaged,0.46889,0.130322
COLS_ONLY,ClusterDiff,3,4,Same,0.537856,0.129146
COLS_ONLY,ClusterDiff,3,3,Permutation,0.54807,0.118619
COLS_ONLY,ClusterDiff,3,2,Decrement,0.781721,0.13877
ROWS_ONLY,Pruning,5,3,Averaged,0.666,0.109667
ROWS_ONLY,Pruning,5,2,Same,0.818939,0.073637
ROWS_ONLY,ClusterDiff,4,5,Averaged,0.51898,0.135469
ROWS_ONLY,ClusterDiff,4,4,Same,0.585295,0.125046
ROWS_ONLY,ClusterDiff,4,3,Permutation,0.598307,0.117588
ROWS_ONLY,ClusterDiff,4,2,Decrement,0.811591,0.12428
BOTH,RawDistances,6,2,Averaged,0.74248,0.062925
ROWS_ONLY,ClusterDiff,7,2,Averaged,0.82863,0.064538
BOTH,ClusterDiff,3,4,Averaged,0.54808,0.140414
BOTH,ClusterDiff,3,3,Same,0.607877,0.143832
BOTH,ClusterDiff,3,2,Permutation,0.744571,0.10095
COLS_ONLY,RawPruning,1,5,Averaged,0.272952,0.076474
COLS_ONLY,RawPruning,1,4,Same,0.339898,0.091529
COLS_ONLY,RawPruning,1,3,Permutation,0.401913,0.086599
COLS_ONLY,RawPruning,1,2,Decrement,0.536487,0.1688
BOTH,ClusterDiff,4,3,Averaged,0.64526,0.136201
BOTH,ClusterDiff,4,2,Same,0.796149,0.09642
COLS_ONLY,ClusterDiff,4,4,Averaged,0.5592,0.122261
COLS_ONLY,ClusterDiff,4,3,Same,0.618271,0.125422
COLS_ONLY,ClusterDiff,4,2,Permutation,0.750711,0.086088
COLS_ONLY,RawPruning,2,4,Averaged,0.39699,0.091128
COLS_ONLY,RawPruning,2,3,Same,0.47651,0.095219
COLS_ONLY,RawPruning,2,2,Permutation,0.620971,0.0834
ROWS_ONLY,RawDistances,6,4,Averaged,0.52189,0.065078
ROWS_ONLY,RawDistances,6,3,Same,0.619956,0.062836
ROWS_ONLY,RawDistances,6,2,Permutation,0.726027,0.049573
ROWS_ONLY,RawPruning,5,2,Averaged,0.73854,0.064425
ROWS_ONLY,RawDistances,3,7,Averaged,0.31901,0.084337
ROWS_ONLY,RawDistances,3,6,Same,0.369814,0.095932
ROWS_ONLY,RawDistances,3,5,Permutation,0.382777,0.087793
ROWS_ONLY,RawDistances,3,4,Decrement,0.46724,0.129174
ROWS_ONLY,RawDistances,3,3,Increment,0.6275,0.130138
ROWS_ONLY,RawDistances,3,2,[weight],0.720199,0.119937
COLS_ONLY,ClusterDiff,5,3,Averaged,0.64966,0.105266
COLS_ONLY,ClusterDiff,5,2,Same,0.808009,0.075542
ROWS_ONLY,Pruning,4,4,Averaged,0.56832,0.124854
ROWS_ONLY,Pruning,4,3,Same,0.630197,0.128641
ROWS_ONLY,Pruning,4,2,Permutation,0.759898,0.087976
COLS_ONLY,ClusterDiff,1,7,Averaged,0.226095,0.098516
COLS_ONLY,ClusterDiff,1,6,Same,0.266542,0.120282
COLS_ONLY,ClusterDiff,1,5,Permutation,0.316565,0.101459
COLS_ONLY,ClusterDiff,1,4,Decrement,0.440322,0.196418
COLS_ONLY,ClusterDiff,1,3,Increment,0.400154,0.172654
COLS_ONLY,ClusterDiff,1,2,[weight],0.658152,0.1398
COLS_ONLY,RawDistances,5,4,Averaged,0.47481,0.083946
COLS_ONLY,RawDistances,5,3,Same,0.559234,0.086755
COLS_ONLY,RawDistances,5,2,Permutation,0.680181,0.069005
ROWS_ONLY,RawDistances,4,6,Averaged,0.38793,0.084524
ROWS_ONLY,RawDistances,4,5,Same,0.443534,0.093651
ROWS_ONLY,RawDistances,4,4,Permutation,0.474357,0.078243
ROWS_ONLY,RawDistances,4,3,Decrement,0.580779,0.121787
ROWS_ONLY,RawDistances,4,2,Increment,0.816411,0.108408
COLS_ONLY,RawDistances,4,5,Averaged,0.39506,0.089964
COLS_ONLY,RawDistances,4,4,Same,0.471937,0.09662
COLS_ONLY,RawDistances,4,2,Decrement,0.633409,0.133425
COLS_ONLY,RawDistances,4,3,Permutation,0.516253,0.084785
ROWS_ONLY,RawDistances,7,2,Same,0.763381,0.047843
ROWS_ONLY,RawDistances,7,3,Averaged,0.61309,0.048905
BOTH,RawPruning,3,2,Averaged,0.70876,0.083926
ROWS_ONLY,ClusterDiff,6,2,Same,0.821597,0.065831
ROWS_ONLY,ClusterDiff,6,3,Averaged,0.67423,0.098009
COLS_ONLY,RawDistances,2,2,[weight],0.625513,0.131484
COLS_ONLY,RawDistances,2,3,Increment,0.509839,0.136587
COLS_ONLY,RawDistances,2,4,Decrement,0.389253,0.152939
COLS_ONLY,RawDistances,2,5,Permutation,0.315023,0.087415
COLS_ONLY,RawDistances,2,6,Same,0.288304,0.092632
COLS_ONLY,RawDistances,2,7,Averaged,0.25512,0.080427
BOTH,ClusterDiff,5,2,Averaged,0.8141,0.080233
BOTH,RawDistances,3,2,Decrement,0.679026,0.176733
BOTH,RawDistances,3,3,Permutation,0.533826,0.091895
BOTH,RawDistances,3,4,Same,0.48546,0.114002
BOTH,RawDistances,3,5,Averaged,0.40936,0.105139
ROWS_ONLY,ClusterDiff,2,2,[weight],0.738791,0.145746
ROWS_ONLY,ClusterDiff,2,3,Increment,0.516855,0.188174
ROWS_ONLY,ClusterDiff,2,4,Decrement,0.545812,0.19931
ROWS_ONLY,ClusterDiff,2,5,Permutation,0.393837,0.120893
ROWS_ONLY,ClusterDiff,2,6,Same,0.356838,0.135696
ROWS_ONLY,ClusterDiff,2,7,Averaged,0.30224,0.115951
ROWS_ONLY,RawDistances,5,2,Decrement,0.726331,0.100165
ROWS_ONLY,RawDistances,5,3,Permutation,0.570124,0.065098
ROWS_ONLY,RawDistances,5,4,Same,0.523665,0.081099
ROWS_ONLY,RawDistances,5,5,Averaged,0.4494,0.079568
BOTH,Pruning,4,2,Averaged,0.79024,0.100344
BOTH,Pruning,2,2,Permutation,0.698375,0.103676
BOTH,Pruning,2,3,Same,0.535656,0.147457
BOTH,Pruning,2,4,Averaged,0.48316,0.135966
BOTH,RawPruning,1,2,Permutation,0.596797,0.097603
BOTH,RawPruning,1,3,Same,0.450245,0.106941
BOTH,RawPruning,1,4,Averaged,0.371429,0.104091
COLS_ONLY,RawPruning,4,2,Averaged,0.69418,0.072408
ROWS_ONLY,RawDistances,2,2,[color],0.628165,0.072979
ROWS_ONLY,RawDistances,2,3,[weight],0.53596,0.12845
ROWS_ONLY,RawDistances,2,4,Increment,0.497581,0.158931
ROWS_ONLY,RawDistances,2,5,Decrement,0.372987,0.126445
ROWS_ONLY,RawDistances,2,6,Permutation,0.302111,0.079675
ROWS_ONLY,RawDistances,2,7,Same,0.294398,0.08738
ROWS_ONLY,RawDistances,2,8,Averaged,0.25894,0.076572
COLS_ONLY,Pruning,4,2,Same,0.780799,0.092302
COLS_ONLY,Pruning,4,3,Averaged,0.60741,0.124186
ROWS_ONLY,ClusterDiff,3,2,Increment,0.79496,0.130284
ROWS_ONLY,ClusterDiff,3,3,Decrement,0.670292,0.176614
ROWS_ONLY,ClusterDiff,3,4,Permutation,0.501535,0.118334
ROWS_ONLY,ClusterDiff,3,5,Same,0.479967,0.141975
ROWS_ONLY,ClusterDiff,3,6,Averaged,0.41282,0.131335
ROWS_ONLY,RawPruning,3,2,Permutation,0.685463,0.072053
ROWS_ONLY,RawPruning,3,3,Same,0.548731,0.092549
ROWS_ONLY,RawPruning,3,4,Averaged,0.45831,0.088276
COLS_ONLY,RawPruning,3,2,Same,0.671586,0.086166
COLS_ONLY,RawPruning,3,3,Averaged,0.508,0.090168
BOTH,Pruning,1,2,Decrement,0.676562,0.157641
BOTH,Pruning,1,3,Permutation,0.423304,0.127348
BOTH,Pruning,1,4,Same,0.405439,0.128171
BOTH,Pruning,1,5,Averaged,0.336381,0.127286
COLS_ONLY,RawDistances,3,2,Increment,0.728669,0.115719
COLS_ONLY,RawDistances,3,3,Decrement,0.499838,0.152262
COLS_ONLY,RawDistances,3,4,Permutation,0.415181,0.093039
COLS_ONLY,RawDistances,3,5,Same,0.376751,0.098844
COLS_ONLY,RawDistances,3,6,Averaged,0.31779,0.089774
BOTH,Pruning,3,2,Same,0.769792,0.105694
BOTH,Pruning,3,3,Averaged,0.59927,0.142308
BOTH,RawDistances,1,2,[weight],0.626459,0.163355
BOTH,RawDistances,1,3,Increment,0.509985,0.141438
BOTH,RawDistances,1,4,Decrement,0.37415,0.196706
BOTH,RawDistances,1,5,Permutation,0.297861,0.087083
BOTH,RawDistances,1,6,Same,0.281338,0.096857
BOTH,RawDistances,1,7,Averaged,0.242,0.080332
ROWS_ONLY,ClusterDiff,5,2,Permutation,0.784729,0.072469
ROWS_ONLY,ClusterDiff,5,3,Same,0.674289,0.105187
ROWS_ONLY,ClusterDiff,5,4,Averaged,0.60819,0.111781
ROWS_ONLY,RawPruning,2,2,Decrement,0.669838,0.133941
ROWS_ONLY,RawPruning,2,3,Permutation,0.488905,0.082983
ROWS_ONLY,RawPruning,2,4,Same,0.426488,0.096066
ROWS_ONLY,RawPruning,2,5,Averaged,0.35406,0.087544
COLS_ONLY,ClusterDiff,2,2,Increment,0.728548,0.142763
COLS_ONLY,ClusterDiff,2,3,Decrement,0.596721,0.192278
COLS_ONLY,ClusterDiff,2,4,Permutation,0.44553,0.113602
COLS_ONLY,ClusterDiff,2,5,Same,0.413698,0.136089
COLS_ONLY,ClusterDiff,2,6,Averaged,0.34741,0.129378
COLS_ONLY,RawDistances,7,2,Averaged,0.71902,0.052653
COLS_ONLY,RawDistances,6,2,Same,0.715109,0.065955
COLS_ONLY,RawDistances,6,3,Averaged,0.55295,0.069995
BOTH,RawDistances,2,2,Increment,0.763508,0.12566
BOTH,RawDistances,2,3,Decrement,0.522532,0.193541
BOTH,RawDistances,2,4,Permutation,0.420282,0.099741
BOTH,RawDistances,2,5,Same,0.380821,0.108014
BOTH,RawDistances,2,6,Averaged,0.32807,0.102323
ROWS_ONLY,Pruning,6,2,Averaged,0.8152,0.070796
COLS_ONLY,Pruning,3,2,Permutation,0.723691,0.091155
COLS_ONLY,Pruning,3,3,Same,0.571871,0.133132
COLS_ONLY,Pruning,3,4,Averaged,0.51844,0.12407
ROWS_ONLY,RawDistances,8,2,Averaged,0.74276,0.040136
COLS_ONLY,Pruning,2,2,Decrement,0.75026,0.143653
COLS_ONLY,Pruning,2,3,Permutation,0.486027,0.119552
COLS_ONLY,Pruning,2,4,Same,0.476761,0.1283
COLS_ONLY,Pruning,2,5,Averaged,0.40831,0.125988
COLS_ONLY,Pruning,5,2,Averaged,0.7954,0.077484
BOTH,RawPruning,2,2,Same,0.676302,0.093211
BOTH,RawPruning,2,3,Averaged,0.51055,0.094132
COLS_ONLY,ClusterDiff,6,2,Averaged,0.80072,0.069096
ROWS_ONLY,Pruning,2,2,Increment,0.72754,0.149838
ROWS_ONLY,Pruning,2,3,Decrement,0.609935,0.199142
ROWS_ONLY,Pruning,2,4,Permutation,0.448025,0.113361
ROWS_ONLY,Pruning,2,5,Same,0.415799,0.138279
ROWS_ONLY,Pruning,2,6,Averaged,0.34696,0.127963
ROWS_ONLY,Pruning,3,2,Decrement,0.802857,0.134891
ROWS_ONLY,Pruning,3,3,Permutation,0.557054,0.1237
ROWS_ONLY,Pruning,3,4,Same,0.542713,0.130165
ROWS_ONLY,Pruning,3,5,Averaged,0.47574,0.13451
COLS_ONLY,RawDistances,1,2,[color],0.559196,0.081722
COLS_ONLY,RawDistances,1,3,[weight],0.420372,0.136207
COLS_ONLY,RawDistances,1,4,Increment,0.369048,0.132266
COLS_ONLY,RawDistances,1,5,Decrement,0.273655,0.126052
COLS_ONLY,RawDistances,1,6,Permutation,0.227131,0.068232
COLS_ONLY,RawDistances,1,7,Same,0.210899,0.071886
COLS_ONLY,RawDistances,1,8,Averaged,0.191619,0.066602
ROWS_ONLY,Pruning,1,2,[weight],0.659571,0.142229
ROWS_ONLY,Pruning,1,3,Increment,0.403994,0.175464
ROWS_ONLY,Pruning,1,4,Decrement,0.44094,0.198938
ROWS_ONLY,Pruning,1,5,Permutation,0.316995,0.104507
ROWS_ONLY,Pruning,1,6,Same,0.267271,0.120305
ROWS_ONLY,Pruning,1,7,Averaged,0.224476,0.097005
ROWS_ONLY,RawPruning,1,2,Increment,0.653994,0.140631
ROWS_ONLY,RawPruning,1,3,Decrement,0.452999,0.146801
ROWS_ONLY,RawPruning,1,4,Permutation,0.348705,0.081956
ROWS_ONLY,RawPruning,1,5,Same,0.303011,0.079809
ROWS_ONLY,RawPruning,1,6,Averaged,0.258476,0.076493
BOTH,RawDistances,5,2,Same,0.74802,0.075968
BOTH,RawDistances,5,3,Averaged,0.59019,0.07952
COLS_ONLY,Pruning,1,2,Increment,0.643241,0.136405
COLS_ONLY,Pruning,1,3,Decrement,0.490105,0.192668
COLS_ONLY,Pruning,1,4,Permutation,0.369451,0.100568
COLS_ONLY,Pruning,1,5,Same,0.326039,0.120912
COLS_ONLY,Pruning,1,6,Averaged,0.263333,0.111491
ROWS_ONLY,ClusterDiff,1,2,[color],0.629096,0.082064
ROWS_ONLY,ClusterDiff,1,3,[weight],0.452223,0.189847
ROWS_ONLY,ClusterDiff,1,4,Increment,0.385945,0.15206
ROWS_ONLY,ClusterDiff,1,5,Decrement,0.367347,0.183751
ROWS_ONLY,ClusterDiff,1,6,Permutation,0.259056,0.098125
ROWS_ONLY,ClusterDiff,1,7,Same,0.223403,0.104135
ROWS_ONLY,ClusterDiff,1,8,Averaged,0.201143,0.091314
BOTH,ClusterDiff,1,7,Averaged,0.238667,0.108643
BOTH,ClusterDiff,1,6,Same,0.282901,0.129893
BOTH,ClusterDiff,1,5,Permutation,0.329786,0.119834
BOTH,ClusterDiff,1,4,Decrement,0.458565,0.208718
BOTH,ClusterDiff,1,3,Increment,0.428571,0.180369
BOTH,ClusterDiff,1,2,[weight],0.673762,0.149988
ROWS_ONLY,RawDistances,1,10,Averaged,0.178381,0.06053
ROWS_ONLY,RawDistances,1,9,Same,0.200584,0.070224
ROWS_ONLY,RawDistances,1,8,Permutation,0.20789,0.060157
ROWS_ONLY,RawDistances,1,7,Decrement,0.249536,0.118113
ROWS_ONLY,RawDistances,1,6,Increment,0.300691,0.135789
ROWS_ONLY,RawDistances,1,5,[weight],0.324976,0.120905
ROWS_ONLY,RawDistances,1,4,[color],0.335081,0.078012
ROWS_ONLY,RawDistances,1,3,[contents],0.435714,0.082
ROWS_ONLY,RawDistances,1,2,~[weight],0.553632,0.083088
BOTH,ClusterDiff,2,6,Averaged,0.37405,0.143579
BOTH,ClusterDiff,2,5,Same,0.437079,0.15413
BOTH,ClusterDiff,2,4,Permutation,0.471479,0.132954
BOTH,ClusterDiff,2,3,Decrement,0.630909,0.204573
BOTH,ClusterDiff,2,2,Increment,0.761089,0.142267
BOTH,RawDistances,4,5,Averaged,0.44525,0.097188
BOTH,RawDistances,4,4,Same,0.525569,0.103629
BOTH,RawDistances,4,3,Permutation,0.56816,0.084097
BOTH,RawDistances,4,2,Decrement,0.704318,0.155707
ROWS_ONLY,RawPruning,4,4,Averaged,0.49422,0.083218
ROWS_ONLY,RawPruning,4,3,Same,0.586751,0.084494
ROWS_ONLY,RawPruning,4,2,Permutation,0.714131,0.067543
COLS_ONLY,ClusterDiff,3,6,Averaged,0.41439,0.134314
COLS_ONLY,ClusterDiff,3,5,Same,0.481751,0.138203
COLS_ONLY,ClusterDiff,3,4,Permutation,0.502799,0.116293
COLS_ONLY,ClusterDiff,3,3,Decrement,0.666623,0.175383
COLS_ONLY,ClusterDiff,3,2,Increment,0.789556,0.133571
ROWS_ONLY,Pruning,5,4,Averaged,0.61734,0.115082
ROWS_ONLY,Pruning,5,3,Same,0.683184,0.110308
ROWS_ONLY,Pruning,5,2,Permutation,0.793397,0.074782
ROWS_ONLY,ClusterDiff,4,6,Averaged,0.46408,0.133743
ROWS_ONLY,ClusterDiff,4,5,Same,0.532451,0.140677
ROWS_ONLY,ClusterDiff,4,4,Permutation,0.546061,0.120656
ROWS_ONLY,ClusterDiff,4,3,Decrement,0.709773,0.15114
ROWS_ONLY,ClusterDiff,4,2,Increment,0.836129,0.115741
COLS_ONLY,RawDistances,8,2,Averaged,0.71405,0.048381
BOTH,RawDistances,6,3,Averaged,0.6052,0.071472
BOTH,RawDistances,6,2,Same,0.761827,0.066662
ROWS_ONLY,ClusterDiff,7,3,Averaged,0.70903,0.092747
ROWS_ONLY,ClusterDiff,7,2,Same,0.846641,0.059033
BOTH,ClusterDiff,3,5,Averaged,0.50136,0.15252
BOTH,ClusterDiff,3,4,Same,0.569847,0.143096
BOTH,ClusterDiff,3,3,Permutation,0.588284,0.137952
BOTH,ClusterDiff,3,2,Decrement,0.797987,0.143119
COLS_ONLY,RawPruning,1,6,Averaged,0.234095,0.072447
COLS_ONLY,RawPruning,1,5,Same,0.274878,0.079282
COLS_ONLY,RawPruning,1,4,Permutation,0.329571,0.083286
COLS_ONLY,RawPruning,1,3,Decrement,0.40538,0.158188
COLS_ONLY,RawPruning,1,2,Increment,0.610215,0.124317
BOTH,ClusterDiff,4,4,Averaged,0.5983,0.142558
BOTH,ClusterDiff,4,3,Same,0.660919,0.138208
BOTH,ClusterDiff,4,2,Permutation,0.777675,0.096994
COLS_ONLY,ClusterDiff,4,5,Averaged,0.51721,0.131332
COLS_ONLY,ClusterDiff,4,4,Same,0.584114,0.126054
COLS_ONLY,ClusterDiff,4,3,Permutation,0.593228,0.117865
COLS_ONLY,ClusterDiff,4,2,Decrement,0.809578,0.122521
COLS_ONLY,RawPruning,2,5,Averaged,0.33131,0.083895
COLS_ONLY,RawPruning,2,4,Same,0.406061,0.097758
COLS_ONLY,RawPruning,2,3,Permutation,0.46386,0.086213
COLS_ONLY,RawPruning,2,2,Decrement,0.626039,0.1416
ROWS_ONLY,RawDistances,6,5,Averaged,0.46817,0.070082
ROWS_ONLY,RawDistances,6,4,Same,0.545208,0.070412
ROWS_ONLY,RawDistances,6,3,Permutation,0.590226,0.058095
ROWS_ONLY,RawDistances,6,2,Decrement,0.732273,0.088255
ROWS_ONLY,Pruning,7,2,Averaged,0.8408,0.0696
ROWS_ONLY,RawPruning,5,3,Averaged,0.59067,0.071013
ROWS_ONLY,RawPruning,5,2,Same,0.754497,0.067621
ROWS_ONLY,RawDistances,3,8,Averaged,0.29426,0.082038
ROWS_ONLY,RawDistances,3,7,Same,0.334891,0.091334
ROWS_ONLY,RawDistances,3,6,Permutation,0.344436,0.085829
ROWS_ONLY,RawDistances,3,5,Decrement,0.408409,0.131352
ROWS_ONLY,RawDistances,3,4,Increment,0.565605,0.158295
ROWS_ONLY,RawDistances,3,3,[weight],0.57904,0.124876
ROWS_ONLY,RawDistances,3,2,[color],0.66159,0.071537
COLS_ONLY,ClusterDiff,5,4,Averaged,0.60796,0.110173
COLS_ONLY,ClusterDiff,5,3,Same,0.669442,0.107929
COLS_ONLY,ClusterDiff,5,2,Permutation,0.78246,0.07383
ROWS_ONLY,Pruning,4,5,Averaged,0.52832,0.137315
ROWS_ONLY,Pruning,4,4,Same,0.592965,0.126874
ROWS_ONLY,Pruning,4,3,Permutation,0.605677,0.12266
ROWS_ONLY,Pruning,4,2,Decrement,0.840065,0.115485
COLS_ONLY,ClusterDiff,7,2,Averaged,0.82313,0.063636
COLS_ONLY,ClusterDiff,1,8,Averaged,0.205429,0.09212
COLS_ONLY,ClusterDiff,1,7,Same,0.225591,0.105058
COLS_ONLY,ClusterDiff,1,6,Permutation,0.258734,0.098593
COLS_ONLY,ClusterDiff,1,5,Decrement,0.373531,0.184176
COLS_ONLY,ClusterDiff,1,4,Increment,0.384025,0.151572
COLS_ONLY,ClusterDiff,1,3,[weight],0.447493,0.18451
COLS_ONLY,ClusterDiff,1,2,[color],0.631571,0.081104
BOTH,Pruning,5,2,Averaged,0.82745,0.085543
COLS_ONLY,RawDistances,5,5,Averaged,0.41461,0.082048
COLS_ONLY,RawDistances,5,4,Same,0.493381,0.090441
COLS_ONLY,RawDistances,5,3,Permutation,0.53377,0.07872
COLS_ONLY,RawDistances,5,2,Decrement,0.66276,0.119469
ROWS_ONLY,RawDistances,4,7,Averaged,0.34898,0.0797
ROWS_ONLY,RawDistances,4,6,Same,0.407702,0.091541
ROWS_ONLY,RawDistances,4,5,Permutation,0.418521,0.08317
ROWS_ONLY,RawDistances,4,4,Decrement,0.49513,0.114354
ROWS_ONLY,RawDistances,4,3,Increment,0.66871,0.120829
ROWS_ONLY,RawDistances,4,2,[weight],0.746573,0.10555
COLS_ONLY,RawDistances,4,5,Same,0.410263,0.096279
COLS_ONLY,RawDistances,4,4,Permutation,0.446354,0.087268
COLS_ONLY,RawDistances,4,2,Increment,0.764073,0.098059
COLS_ONLY,RawDistances,4,3,Decrement,0.524221,0.140873
COLS_ONLY,RawDistances,4,6,Averaged,0.34622,0.086099
ROWS_ONLY,RawDistances,7,2,Permutation,0.742246,0.043303
ROWS_ONLY,RawDistances,7,3,Same,0.642243,0.053258
ROWS_ONLY,RawDistances,7,4,Averaged,0.54583,0.056003
BOTH,RawPruning,3,2,Same,0.723271,0.08978
BOTH,RawPruning,3,3,Averaged,0.55621,0.089537
ROWS_ONLY,ClusterDiff,6,2,Permutation,0.797077,0.068575
ROWS_ONLY,ClusterDiff,6,3,Same,0.693063,0.097552
ROWS_ONLY,ClusterDiff,6,4,Averaged,0.62854,0.110285
BOTH,RawPruning,4,2,Averaged,0.74062,0.074501
COLS_ONLY,RawDistances,2,2,[color],0.606865,0.08084
COLS_ONLY,RawDistances,2,3,[weight],0.485017,0.140149
COLS_ONLY,RawDistances,2,4,Increment,0.44121,0.140567
COLS_ONLY,RawDistances,2,5,Decrement,0.326071,0.13833
COLS_ONLY,RawDistances,2,6,Permutation,0.27044,0.082825
COLS_ONLY,RawDistances,2,7,Same,0.263337,0.086399
COLS_ONLY,RawDistances,2,8,Averaged,0.23397,0.07892
BOTH,ClusterDiff,5,2,Same,0.832549,0.077661
BOTH,ClusterDiff,5,3,Averaged,0.69589,0.118724
BOTH,RawDistances,7,2,Averaged,0.76429,0.0498
BOTH,RawDistances,3,2,Increment,0.808145,0.114369
BOTH,RawDistances,3,3,Decrement,0.560682,0.181768
BOTH,RawDistances,3,4,Permutation,0.460384,0.101466
BOTH,RawDistances,3,5,Same,0.427429,0.112069
BOTH,RawDistances,3,6,Averaged,0.37121,0.105054
ROWS_ONLY,ClusterDiff,2,2,[color],0.682966,0.090598
ROWS_ONLY,ClusterDiff,2,3,[weight],0.564868,0.193007
ROWS_ONLY,ClusterDiff,2,4,Increment,0.491895,0.169638
ROWS_ONLY,ClusterDiff,2,5,Decrement,0.470617,0.191899
ROWS_ONLY,ClusterDiff,2,6,Permutation,0.337393,0.11491
ROWS_ONLY,ClusterDiff,2,7,Same,0.306028,0.123133
ROWS_ONLY,ClusterDiff,2,8,Averaged,0.27493,0.114091
ROWS_ONLY,RawPruning,6,2,Averaged,0.75763,0.059908
ROWS_ONLY,RawDistances,5,2,Increment,0.84371,0.092466
ROWS_ONLY,RawDistances,5,3,Decrement,0.613247,0.099981
ROWS_ONLY,RawDistances,5,4,Permutation,0.493307,0.073293
ROWS_ONLY,RawDistances,5,5,Same,0.46954,0.085372
ROWS_ONLY,RawDistances,5,6,Averaged,0.41258,0.076759
BOTH,Pruning,4,2,Same,0.808523,0.098683
BOTH,Pruning,4,3,Averaged,0.65436,0.143403
BOTH,Pruning,2,2,Decrement,0.768734,0.149105
BOTH,Pruning,2,3,Permutation,0.519255,0.138871
BOTH,Pruning,2,4,Same,0.50302,0.140672
BOTH,Pruning,2,5,Averaged,0.43317,0.14566
BOTH,RawPruning,1,2,Decrement,0.579468,0.207872
BOTH,RawPruning,1,3,Permutation,0.438998,0.093077
BOTH,RawPruning,1,4,Same,0.378139,0.111352
BOTH,RawPruning,1,5,Averaged,0.305429,0.094255
